"country","monit_program","monit_purpose","report_institute","station","latitude","longitude","date","monit_year","date_ices","year","species","sub_samp_ref","sub_samp_id","samp_id","num_indiv_subsample","bulk_id","basis_determination_originalcongener","basis_determination_converted","AGMEA_y","DRYWT%_%","EXLIP%_%","LNMEA_cm","WTMEA_g","qflag","detect_lim","quant_lim","uncert_val","method_uncert","congener","value"
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.312,"U2","TCDD_pg/g",0.08844
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.572,"U2","CDD1N_pg/g",0.1034
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.1274,"U2","CDD4X_pg/g",0.02303
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.1638,"U2","CDD6P_pg/g",0.02961
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.312,"U2","CDD6X_pg/g",0.0564
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.0676,"U2","CDD9X_pg/g",0.01222
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.7,NA,0.2132,"U2","CDDO_pg/g",0.03854
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.7,NA,2.6,"U2","CDF2N_pg/g",0.47
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.7,NA,6.5,"U2","CDF2T_pg/g",1.175
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.39,"U2","CDF4X_pg/g",0.0705
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.247,"U2","CDF6P_pg/g",0.04465
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.2548,"U2","CDF6X_pg/g",0.04606
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"D",0.5,NA,NA,"","CDF9P_pg/g",0.0235
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.1794,"U2","CDF9X_pg/g",0.03243
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.7,NA,0.806,"U2","CDFDN_pg/g",0.1457
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"D",0.7,NA,NA,"","CDFO_pg/g",0.0329
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681240,676806779,1841355,12,NA,"lipid weight","wet weight",3,24.1,4.7,15.8,41.5,"",0.2,NA,0.286,"U2","TCDD_pg/g",0.0517
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.624,"U2","CDD1N_pg/g",0.096
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.104,"U2","CDD4X_pg/g",0.016
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.2236,"U2","CDD6P_pg/g",0.0344
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.39,"U2","CDD6X_pg/g",0.06
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.0702,"U2","CDD9X_pg/g",0.0108
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.7,NA,0.338,"U2","CDDO_pg/g",0.052
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.7,NA,3.12,"U2","CDF2N_pg/g",0.48
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.7,NA,7.02,"U2","CDF2T_pg/g",1.08
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.442,"U2","CDF4X_pg/g",0.068
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.286,"U2","CDF6P_pg/g",0.044
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.312,"U2","CDF6X_pg/g",0.048
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"D",0.5,NA,NA,"","CDF9P_pg/g",0.02
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.2522,"U2","CDF9X_pg/g",0.0388
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.7,NA,0.884,"U2","CDFDN_pg/g",0.136
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.7,NA,0.1898,"U2","CDFO_pg/g",0.0292
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2012-12-03",2012,"03/12/2012",2012,"Clupea harengus",3681241,678006791,1841355,12,NA,"lipid weight","wet weight",3,22.1,4,17.5,43.9,"",0.2,NA,0.312,"U2","TCDD_pg/g",0.048
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.858,"U2","CDD1N_pg/g",0.1683
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.1872,"U2","CDD4X_pg/g",0.03672
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.39,"U2","CDD6P_pg/g",0.0765
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.572,"U2","CDD6X_pg/g",0.1122
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.1456,"U2","CDD9X_pg/g",0.02856
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.7,NA,0.364,"U2","CDDO_pg/g",0.0714
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.7,NA,3.9,"U2","CDF2N_pg/g",0.765
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.7,NA,6.5,"U2","CDF2T_pg/g",1.275
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.442,"U2","CDF4X_pg/g",0.0867
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.208,"U2","CDF6P_pg/g",0.0408
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.416,"U2","CDF6X_pg/g",0.0816
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"D",0.5,NA,NA,"","CDF9P_pg/g",0.0255
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.286,"U2","CDF9X_pg/g",0.0561
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.7,NA,1.222,"U2","CDFDN_pg/g",0.2397
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"D",0.7,NA,NA,"","CDFO_pg/g",0.0357
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683025,455504566,1841415,12,NA,"lipid weight","wet weight",3,22.8,5.1,19.9,52.5,"",0.2,NA,0.312,"U2","TCDD_pg/g",0.0612
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.988,"U2","CDD1N_pg/g",0.1976
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.1976,"U2","CDD4X_pg/g",0.03952
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.338,"U2","CDD6P_pg/g",0.0676
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.572,"U2","CDD6X_pg/g",0.1144
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.143,"U2","CDD9X_pg/g",0.0286
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.7,NA,0.676,"U2","CDDO_pg/g",0.1352
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.7,NA,4.16,"U2","CDF2N_pg/g",0.832
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.7,NA,7.54,"U2","CDF2T_pg/g",1.508
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.494,"U2","CDF4X_pg/g",0.0988
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.312,"U2","CDF6P_pg/g",0.0624
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.468,"U2","CDF6X_pg/g",0.0936
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"D",0.5,NA,NA,"","CDF9P_pg/g",0.026
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.286,"U2","CDF9X_pg/g",0.0572
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.7,NA,1.43,"U2","CDFDN_pg/g",0.286
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.62,NA,0.1612,"U2","CDFO_pg/g",0.03224
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2013-11-05",2013,"05/11/2013",2013,"Clupea harengus",3683026,456704578,1841415,12,NA,"lipid weight","wet weight",3,24,5.2,19.9,55.3,"",0.2,NA,0.364,"U2","TCDD_pg/g",0.0728
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,1.04,"U2","CDD1N_pg/g",0.1856
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.1248,"U2","CDD4X_pg/g",0.022272
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.1274,"U2","CDD6P_pg/g",0.022736
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.78,"U2","CDD6X_pg/g",0.1392
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.13,"U2","CDD9X_pg/g",0.0232
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.51,NA,0.1326,"U2","CDDO_pg/g",0.023664
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.7,NA,6.24,"U2","CDF2N_pg/g",1.1136
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.7,NA,8.06,"U2","CDF2T_pg/g",1.4384
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.494,"U2","CDF4X_pg/g",0.08816
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.1508,"U2","CDF6P_pg/g",0.026912
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.494,"U2","CDF6X_pg/g",0.08816
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.11,NA,0.0286,"U2","CDF9P_pg/g",0.005104
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.1638,"U2","CDF9X_pg/g",0.029232
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.7,NA,1.56,"U2","CDFDN_pg/g",0.2784
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.35,NA,0.091,"U2","CDFO_pg/g",0.01624
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665678,828908300,1839683,12,NA,"lipid weight","wet weight",4,NA,4.64,20.1,54.5,"",0.2,NA,0.442,"U2","TCDD_pg/g",0.07888
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,1.092,"U2","CDD1N_pg/g",0.22344
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.143,"U2","CDD4X_pg/g",0.02926
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.143,"U2","CDD6P_pg/g",0.02926
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.754,"U2","CDD6X_pg/g",0.15428
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.091,"U2","CDD9X_pg/g",0.01862
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.37,NA,0.0962,"U2","CDDO_pg/g",0.019684
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.7,NA,5.98,"U2","CDF2N_pg/g",1.2236
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.7,NA,8.84,"U2","CDF2T_pg/g",1.8088
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.468,"U2","CDF4X_pg/g",0.09576
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.1638,"U2","CDF6P_pg/g",0.033516
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.442,"U2","CDF6X_pg/g",0.09044
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.13,NA,0.0338,"U2","CDF9P_pg/g",0.006916
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.2,NA,0.1872,"U2","CDF9X_pg/g",0.038304
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2014-11-24",2014,"24/11/2014",2014,"Clupea harengus",3665679,830108312,1839683,12,NA,"lipid weight","wet weight",3,NA,5.32,20,55.2,"",0.7,NA,1.69,"U2","CDFDN_pg/g",0.3458
